id;name;album;album_id;artists;artist_ids;track_number;disc_number;explicit;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;time_signature;year;release_date
6d3YI6dDUQDV0poi8Q29cG;Now Forever's Gone;Sister Sadie;5ImW9Rgw0hvn5Sh1naKrur;['Sister Sadie'];['0rWSUQEtdCxT9Y1Hd0eGl8'];6;1;FALSE;0.594;0.7490000000000001;11;-7.151;1;0.0358;0.35;0.000529;0.304;0.677;114.891;166467;4.0;2016;03/06/2016
0HHTW1zM3jiBnKLGuIc4xk;Look What I'm Trading For a Mansion;Sister Sadie;5ImW9Rgw0hvn5Sh1naKrur;['Sister Sadie'];['0rWSUQEtdCxT9Y1Hd0eGl8'];7;1;FALSE;0.591;0.469;0;-7.466;1;0.0251;0.802;0.00157;0.193;0.452;94.016;246147;3.0;2016;03/06/2016
06bwfH0F5g3uS9lztTw3tJ;I May Be A Fool;Sister Sadie;5ImW9Rgw0hvn5Sh1naKrur;['Sister Sadie'];['0rWSUQEtdCxT9Y1Hd0eGl8'];8;1;FALSE;0.478;0.52;0;-8.427;1;0.0342;0.525;0.00151;0.353;0.855;9.920.299.999.999.990;132640;4.0;2016;03/06/2016
1isV9QN4OvfdWEL4ZUeKva;Not This Time;Sister Sadie;5ImW9Rgw0hvn5Sh1naKrur;['Sister Sadie'];['0rWSUQEtdCxT9Y1Hd0eGl8'];9;1;FALSE;0.5479999999999999;0.8009999999999999;6;-5.796;0;0.0394;0.469;8,64E+10;0.154;0.74;139.332;173253;4.0;2016;03/06/2016
1Ip9iSl5k2Kfbko9Yh5SMh;All I Can Do;Sister Sadie;5ImW9Rgw0hvn5Sh1naKrur;['Sister Sadie'];['0rWSUQEtdCxT9Y1Hd0eGl8'];10;1;FALSE;0.7090000000000001;0.648;2;-5.982;1;0.0342;0.7559999999999999;6.35e-05;0.18;0.682;125.925;149173;4.0;2016;03/06/2016
2NW01Bqr8fw4NoK325kdiU;Mama's Room;Sister Sadie;5ImW9Rgw0hvn5Sh1naKrur;['Sister Sadie'];['0rWSUQEtdCxT9Y1Hd0eGl8'];11;1;FALSE;0.46;0.302;1;-8.707;1;0.0262;0.596;2,04E+11;0.107;0.297;87.98;232640;4.0;2016;03/06/2016
6WX3Zyt3Yhg3C0CbG7GGIo;Blood Red & Goin' Down;Sister Sadie;5ImW9Rgw0hvn5Sh1naKrur;['Sister Sadie'];['0rWSUQEtdCxT9Y1Hd0eGl8'];12;1;FALSE;0.614;0.594;5;-7.947;1;0.0339;0.664;0.00176;0.10300000000000001;0.6809999999999999;105.947;247120;4.0;2016;03/06/2016
4cejlMAlFVlimvfvdGktsZ;Chattanooga Choo Choo;Western Standard Time;3cIQqla0MY6zSjurTrI8YB;['Asleep At The Wheel'];['54tWKkrjv4bQgKrQrNlecm'];1;1;FALSE;0.501;0.392;8;-15.168;1;0.0809;0.475;0.0;0.057999999999999996;0.613;16.468.200.000.000.000;198893;4.0;1988;23/08/1988
3DPeAr2WkFB8zWZZtOCGye;Don't Let Go;Western Standard Time;3cIQqla0MY6zSjurTrI8YB;['Asleep At The Wheel'];['54tWKkrjv4bQgKrQrNlecm'];2;1;FALSE;0.568;0.545;4;-14.675.999.999.999.900;1;0.0703;0.127;2.26e-05;0.243;0.88;19.318.599.999.999.900;182093;4.0;1988;23/08/1988
0Hy0uZOxSbOD5gJZRtbLT3;Hot Rod Lincoln;Western Standard Time;3cIQqla0MY6zSjurTrI8YB;['Asleep At The Wheel'];['54tWKkrjv4bQgKrQrNlecm'];3;1;FALSE;0.8;0.56;4;-14.032;1;0.0593;0.256;1,38E+11;0.368;0.963;12.294.200.000.000.000;177360;4.0;1988;23/08/1988
4bFuLYSioqb0QEFHaX8FBo;That's What I Like 'Bout The South;Western Standard Time;3cIQqla0MY6zSjurTrI8YB;['Asleep At The Wheel'];['54tWKkrjv4bQgKrQrNlecm'];4;1;FALSE;0.77;0.423;6;-14.888;1;0.129;0.332;0.0;0.149;0.8590000000000001;107.889;158333;4.0;1988;23/08/1988
781bCF8dBc7ypSs9s7lTZi;That Lucky Old Sun (Just Rools Around Heaven All Day);Western Standard Time;3cIQqla0MY6zSjurTrI8YB;['Asleep At The Wheel'];['54tWKkrjv4bQgKrQrNlecm'];5;1;FALSE;0.444;0.102;7;-16.832;1;0.0295;0.6970000000000001;1,54E+11;0.10300000000000001;0.0913;5.083.600.000.000.000;231427;4.0;1988;23/08/1988
2fxDCP4kFHddtZ0kkjlfse;Walk On By;Western Standard Time;3cIQqla0MY6zSjurTrI8YB;['Asleep At The Wheel'];['54tWKkrjv4bQgKrQrNlecm'];6;1;FALSE;0.638;0.34700000000000003;9;-14.798;1;0.028999999999999998;0.0973;0.00020800000000000001;0.10400000000000001;0.847;129.525;170893;4.0;1988;23/08/1988
7djPspqlszX1uJQ13M7p26;San Antonio Rose;Western Standard Time;3cIQqla0MY6zSjurTrI8YB;['Asleep At The Wheel'];['54tWKkrjv4bQgKrQrNlecm'];7;1;FALSE;0.514;0.4370000000000001;8;-14.115;1;0.0343;0.146;9.87e-06;0.364;0.941;199.269;244267;4.0;1988;23/08/1988
7Du4Gk49Lh3G04bUC0HBGP;Roly Poly;Western Standard Time;3cIQqla0MY6zSjurTrI8YB;['Asleep At The Wheel'];['54tWKkrjv4bQgKrQrNlecm'];8;1;FALSE;0.7929999999999999;0.465;9;-15.69;0;0.0809;0.41600000000000004;0.00011499999999999999;0.0645;0.591;115.959;192773;4.0;1988;23/08/1988
0ecVsr5H5lzNpqIJ7ck8H3;Sugarfoot Rag;Western Standard Time;3cIQqla0MY6zSjurTrI8YB;['Asleep At The Wheel'];['54tWKkrjv4bQgKrQrNlecm'];9;1;FALSE;0.639;0.40399999999999997;11;-15.547;0;0.0314;0.40299999999999997;0.726;0.36;0.8390000000000001;122.806;194800;4.0;1988;23/08/1988
59qOnMrdjWRcuJ99RmD8IA;Walking The Floor Over You;Western Standard Time;3cIQqla0MY6zSjurTrI8YB;['Asleep At The Wheel'];['54tWKkrjv4bQgKrQrNlecm'];10;1;FALSE;0.635;0.395;11;-13.822.000.000.000.000;1;0.0645;0.556;7.21e-06;0.0815;0.965;20.071.200.000.000.000;149373;4.0;1988;23/08/1988
1yioThxXDEgMersLCsrluS;The First Song;Ultimate Alternative Wavers;40bNm6jfcsUm4Ru7zM2XbU;['Built To Spill'];['3kbBWco9PZ5eSQsNScwG6U'];1;1;FALSE;0.295;0.6459999999999999;9;-12.182;0;0.0474;0.0012;0.0869;0.172;0.41600000000000004;136.12;242040;4.0;1993;01/05/1993
6fWGocXiXJuIkRxnyOLKUJ;Three Years Ago Today;Ultimate Alternative Wavers;40bNm6jfcsUm4Ru7zM2XbU;['Built To Spill'];['3kbBWco9PZ5eSQsNScwG6U'];2;1;FALSE;0.47700000000000004;0.525;2;-10.853;1;0.0273;0.0182;0.0331;0.0708;0.907;93.505;236400;4.0;1993;01/05/1993
4tkRaRrdPqrWMbJpekkzWI;Revolution;Ultimate Alternative Wavers;40bNm6jfcsUm4Ru7zM2XbU;['Built To Spill'];['3kbBWco9PZ5eSQsNScwG6U'];3;1;FALSE;0.39399999999999996;0.6509999999999999;4;-12.190.999.999.999.900;0;0.0424;0.000258;0.855;0.0887;0.486;128.555;264800;4.0;1993;01/05/1993
7GXxde4UY4Anb5vUS14D4L;Shameful Dread;Ultimate Alternative Wavers;40bNm6jfcsUm4Ru7zM2XbU;['Built To Spill'];['3kbBWco9PZ5eSQsNScwG6U'];4;1;FALSE;0.337;0.515;9;-11.849;1;0.0409;0.0932;0.6409999999999999;0.149;0.259;126.77;508867;4.0;1993;01/05/1993
5TNkJ2Si7yL33Sb2rUhsN1;Nowhere Nothin' Fuckup;Ultimate Alternative Wavers;40bNm6jfcsUm4Ru7zM2XbU;['Built To Spill'];['3kbBWco9PZ5eSQsNScwG6U'];5;1;FALSE;0.308;0.662;2;-10.057;1;0.0376;0.158;0.67;0.256;0.5660000000000001;105.337;393733;4.0;1993;01/05/1993
66L8u5ZBs78vpzLDHCFURV;Get A Life;Ultimate Alternative Wavers;40bNm6jfcsUm4Ru7zM2XbU;['Built To Spill'];['3kbBWco9PZ5eSQsNScwG6U'];6;1;FALSE;0.23199999999999998;0.725;7;-10.245;1;0.040999999999999995;1,68E+11;0.541;0.0753;0.45899999999999996;125.73;352667;4.0;1993;01/05/1993
5R1B2VAFSmTgNOsJ8CGS1m;Built To Spill;Ultimate Alternative Wavers;40bNm6jfcsUm4Ru7zM2XbU;['Built To Spill'];['3kbBWco9PZ5eSQsNScwG6U'];7;1;FALSE;0.317;0.505;9;-11.952;1;0.0626;0.0544;0.00645;0.369;0.307;167.362;351667;4.0;1993;01/05/1993
3APriwCZUb8KSSSCFeQ3l0;Lie For A Lie;Ultimate Alternative Wavers;40bNm6jfcsUm4Ru7zM2XbU;['Built To Spill'];['3kbBWco9PZ5eSQsNScwG6U'];8;1;FALSE;0.327;0.41100000000000003;7;-14.040.999.999.999.900;1;0.0517;0.00798;0.0825;0.128;0.528;174.99;195760;4.0;1993;01/05/1993
02HtHDeMzX13SwuVBIM56R;Hazy;Ultimate Alternative Wavers;40bNm6jfcsUm4Ru7zM2XbU;['Built To Spill'];['3kbBWco9PZ5eSQsNScwG6U'];9;1;FALSE;0.293;0.337;8;-11.040.999.999.999.900;0;0.0295;0.000338;0.368;0.0741;0.0547;129.532;401467;4.0;1993;01/05/1993
6ZrrC4a4VAxbFK7sK6Dd33;Built Too Long;Ultimate Alternative Wavers;40bNm6jfcsUm4Ru7zM2XbU;['Built To Spill'];['3kbBWco9PZ5eSQsNScwG6U'];10;1;FALSE;0.293;0.815;9;-11.015.999.999.999.900;1;0.0794;0.003;0.7;0.0993;0.321;125.323;564333;4.0;1993;01/05/1993
09VJNMsNrWmf8ocIY7M3uf;"Piano Sonata No. 2 in B-Flat Minor, Op. 35 ""Funeral March"": I. Grave - Doppio movimento";Favorite Chopin, Vol. 2;11jmdPmZgx4GLPLRdqqxuE;['Frédéric Chopin', 'Vladimir Horowitz'];['7y97mc3bZRFXzT2szRM4L4', '4Ws5hSoABAwvGJ4LhHwHgq'];1;1;FALSE;0.39399999999999996;0.168;10;-19.692.999.999.999.900;0;0.0442;0.9890000000000001;0.871;0.1;0.0705;118.6;323493;5.0;1962;1962
4OCQW7Mzkyv8euwzJRPPDm;"Piano Sonata No. 2 in B-Flat Minor, Op. 35 ""Funeral March"": II. Scherzo";Favorite Chopin, Vol. 2;11jmdPmZgx4GLPLRdqqxuE;['Frédéric Chopin', 'Vladimir Horowitz'];['7y97mc3bZRFXzT2szRM4L4', '4Ws5hSoABAwvGJ4LhHwHgq'];2;1;FALSE;0.402;0.0381;3;-23.799;0;0.0359;0.991;0.8759999999999999;0.127;0.142;134.875;410707;4.0;1962;1962
4qAYK5LzOLQPmk2zFjN7Tk;"Piano Sonata No. 2 in B-Flat Minor, Op. 35 ""Funeral March"": III. Marche funèbre. Lento";Favorite Chopin, Vol. 2;11jmdPmZgx4GLPLRdqqxuE;['Frédéric Chopin', 'Vladimir Horowitz'];['7y97mc3bZRFXzT2szRM4L4', '4Ws5hSoABAwvGJ4LhHwHgq'];3;1;FALSE;0.455;0.0070599999999999994;10;-24.186;0;0.0407;0.987;0.894;0.0974;0.0656;14.045.600.000.000.000;469027;3.0;1962;1962
5JINX1sL63SvSCKihge1lb;"Piano Sonata No. 2 in B-Flat Minor, Op. 35 ""Funeral March"": IV. Finale. Presto";Favorite Chopin, Vol. 2;11jmdPmZgx4GLPLRdqqxuE;['Frédéric Chopin', 'Vladimir Horowitz'];['7y97mc3bZRFXzT2szRM4L4', '4Ws5hSoABAwvGJ4LhHwHgq'];4;1;FALSE;0.27899999999999997;0.0596;10;-30.205;0;0.0346;0.991;0.895;0.0943;0.353;59.643;84307;4.0;1962;1962
5x9cwI83xPMHuqEP7s4E6a;Polonaise-Fantaisie in A-Flat Major, Op. 61;Favorite Chopin, Vol. 2;11jmdPmZgx4GLPLRdqqxuE;['Frédéric Chopin', 'Vladimir Horowitz'];['7y97mc3bZRFXzT2szRM4L4', '4Ws5hSoABAwvGJ4LhHwHgq'];5;1;FALSE;0.265;0.084;11;-23.243.000.000.000.000;1;0.0379;0.9890000000000001;0.878;0.706;0.0448;14.163.299.999.999.900;789867;4.0;1962;1962
0Y718MkWbqbbuGmdLkvO05;12 Études, Op. 25: No. 7 in C-Sharp Minor;Favorite Chopin, Vol. 2;11jmdPmZgx4GLPLRdqqxuE;['Frédéric Chopin', 'Vladimir Horowitz'];['7y97mc3bZRFXzT2szRM4L4', '4Ws5hSoABAwvGJ4LhHwHgq'];6;1;FALSE;0.33;0.0311;1;-25.49;0;0.0325;0.993;0.924;0.12;0.0626;96.398;335933;3.0;1962;1962
43gF3PrYIbOj6K50jG8Wpw;Mazurka in C-Sharp Minor, Op. 50, No. 3;Favorite Chopin, Vol. 2;11jmdPmZgx4GLPLRdqqxuE;['Frédéric Chopin', 'Vladimir Horowitz'];['7y97mc3bZRFXzT2szRM4L4', '4Ws5hSoABAwvGJ4LhHwHgq'];7;1;FALSE;0.272;0.0158;1;-28.796.999.999.999.900;0;0.0413;0.9890000000000001;0.9129999999999999;0.0782;0.196;14.072.299.999.999.900;307133;3.0;1962;1962
4vJg8NSYivqhXuNVZUSH38;Nocturne No. 19 in E Minor, Op. 72, No. 1;Favorite Chopin, Vol. 2;11jmdPmZgx4GLPLRdqqxuE;['Frédéric Chopin', 'Vladimir Horowitz'];['7y97mc3bZRFXzT2szRM4L4', '4Ws5hSoABAwvGJ4LhHwHgq'];8;1;FALSE;0.28300000000000003;0.0294;4;-28.238.000.000.000.000;1;0.0353;0.99;0.914;0.6779999999999999;0.0902;99.359;281533;3.0;1962;1962
203QhVECFPnfe480IawfA4;Mazurkas, Op. 33: No. 4 in B Minor;Favorite Chopin, Vol. 2;11jmdPmZgx4GLPLRdqqxuE;['Frédéric Chopin', 'Vladimir Horowitz'];['7y97mc3bZRFXzT2szRM4L4', '4Ws5hSoABAwvGJ4LhHwHgq'];9;1;FALSE;0.337;0.0151;7;-25.334;1;0.0364;0.993;0.919;0.7440000000000001;0.099;136.0;269867;4.0;1962;1962
6fCdf1IVQKMVqkEsudUsvO;Polonaise No. 5 in F-Sharp Minor, Op. 44;Favorite Chopin, Vol. 2;11jmdPmZgx4GLPLRdqqxuE;['Frédéric Chopin', 'Vladimir Horowitz'];['7y97mc3bZRFXzT2szRM4L4', '4Ws5hSoABAwvGJ4LhHwHgq'];10;1;FALSE;0.33399999999999996;0.146;6;-19.515;0;0.0381;0.987;0.8390000000000001;0.106;0.24100000000000002;91.041;616200;3.0;1962;1962
44X8Tom34YbnkdhYyeGenM;Silence;Jack's Crows;5PYohQD1WAQevAz6afttqh;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];1;1;FALSE;0.647;0.267;4;-17.930.999.999.999.900;1;0.0299;0.83;0.319;0.11699999999999999;0.428;131.334;192600;4.0;1991;05/04/1991
6UXtQIVLBxF4fTHN4KlddB;Treasure Islands;Jack's Crows;5PYohQD1WAQevAz6afttqh;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];2;1;FALSE;0.648;0.483;6;-15.357.999.999.999.900;0;0.0331;0.344;0.6559999999999999;0.23399999999999999;0.539;11.002.799.999.999.900;173427;4.0;1991;05/04/1991
7fIqna7IPPe3qNPejBN253;Jack's Crows;Jack's Crows;5PYohQD1WAQevAz6afttqh;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];3;1;FALSE;0.457;0.0772;1;-21.303;0;0.0375;0.861;0.00825;0.11599999999999999;0.209;12.204.299.999.999.900;226333;4.0;1991;05/04/1991
1mqS004oYHfwk4DyEbnJCa;Houses in the Fields;Jack's Crows;5PYohQD1WAQevAz6afttqh;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];4;1;FALSE;0.547;0.212;7;-17.445.999.999.999.900;1;0.0302;0.5760000000000001;0.00765;0.1;0.317;135.378;282467;4.0;1991;05/04/1991
5HRzzXsO4ITVJqCu9CFTpB;The Mercy of the Wheels;Jack's Crows;5PYohQD1WAQevAz6afttqh;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];5;1;FALSE;0.551;0.0699;2;-19.936;1;0.0475;0.815;0.0176;0.11;0.345;117.969;232933;4.0;1991;05/04/1991
42E1YJr1ae61QgJDN4vs6T;Good;Jack's Crows;5PYohQD1WAQevAz6afttqh;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];6;1;FALSE;0.6459999999999999;0.47700000000000004;7;-14.43;1;0.0376;0.25;0.0144;0.276;0.653;11.543.700.000.000.000;144200;4.0;1991;05/04/1991
4aP5IZkYzz6aJnlyZDwgrL;Semper Fi;Jack's Crows;5PYohQD1WAQevAz6afttqh;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];7;1;FALSE;0.32799999999999996;0.0904;3;-19.488;1;0.0375;0.8290000000000001;0.00223;0.11599999999999999;0.193;74.848;329067;4.0;1991;05/04/1991
30OX3L2b7tIHdwBzhgnemA;Where the Bottles Break;Jack's Crows;5PYohQD1WAQevAz6afttqh;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];8;1;FALSE;0.6629999999999999;0.508;7;-14.828;1;0.0311;0.391;0.0991;0.152;0.574;13.514.600.000.000.000;298693;4.0;1991;05/04/1991
1XHo5ZCzLc2yD4UyRDMR8K;Night is a Woman;Jack's Crows;5PYohQD1WAQevAz6afttqh;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];9;1;FALSE;0.504;0.054000000000000006;2;-22.734;1;0.0396;0.8420000000000001;0.0135;0.111;0.24100000000000002;11.853.399.999.999.900;245067;4.0;1991;05/04/1991
1kvalaP2you8FRtZmzsNOn;I'm From New Jersey;Jack's Crows;5PYohQD1WAQevAz6afttqh;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];10;1;FALSE;0.637;0.213;2;-17.98;1;0.034;0.5529999999999999;0.0733;0.27699999999999997;0.613;144.004;187267;4.0;1991;05/04/1991
0Xp2zHCtS6n7p5a8vMhtwy;My New Neighborhood;Jack's Crows;5PYohQD1WAQevAz6afttqh;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];11;1;FALSE;0.521;0.0532;7;-21.238.000.000.000.000;1;0.0419;0.857;0.00972;0.111;0.447;11.684.700.000.000.000;217533;4.0;1991;05/04/1991
0QqiVMCr04tRVMhOkLg5qs;The Ballad of Jamie Bee;Jack's Crows;5PYohQD1WAQevAz6afttqh;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];12;1;FALSE;0.522;0.0675;0;-20.521;1;0.0372;0.81;0.00234;0.11199999999999999;0.33399999999999996;140.36;318307;4.0;1991;05/04/1991
2XiLzszzvzGt54VXmg0X1a;You're On Your Way;Jack's Crows;5PYohQD1WAQevAz6afttqh;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];13;1;FALSE;0.516;0.0889;3;-2.241.800.000.000.000;1;0.043;0.777;0.09;0.0901;0.426;131.155;156760;4.0;1991;05/04/1991
0i4FFdFUNM8bgeX6N8knro;Good Noise;Out Of The Valley;56mJdWSLXUcF7eAjvJG7KX;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];1;1;FALSE;0.748;0.5589999999999999;6;-12.238;1;0.0306;0.401;0.0;0.091;0.968;130.825;185827;4.0;1994;18/04/1994
2v8TP947RtbTelgw7kyeWa;That's Why;Out Of The Valley;56mJdWSLXUcF7eAjvJG7KX;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];2;1;FALSE;0.539;0.0857;3;-18.32;1;0.049;0.8640000000000001;1.76e-05;0.0962;0.29;133.985;202133;4.0;1994;18/04/1994
3JId2pNgmSwU6i0wdMzQSH;Carnival Knowledge (second hand face);Out Of The Valley;56mJdWSLXUcF7eAjvJG7KX;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];3;1;FALSE;0.8;0.22699999999999998;4;-17.49;1;0.0369;0.779;4,38E+11;0.0905;0.5489999999999999;95.652;229400;4.0;1994;18/04/1994
0FpCOTrmkgpknnBarAJZ5q;Talk About Love;Out Of The Valley;56mJdWSLXUcF7eAjvJG7KX;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];4;1;FALSE;0.728;0.6629999999999999;7;-10.818;1;0.0975;0.513;0.0;0.0936;0.8079999999999999;12.771.600.000.000.000;193933;4.0;1994;18/04/1994
34ObkibKpcO3iXolIbajlm;Bigtime Lonesome;Out Of The Valley;56mJdWSLXUcF7eAjvJG7KX;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];5;1;FALSE;0.48;0.0727;3;-17.230.999.999.999.900;1;0.0401;0.887;5,52E+10;0.111;0.17;138.388;334907;4.0;1994;18/04/1994
4VXBPTgGBx3JvaLA9ECU6m;Furniture;Out Of The Valley;56mJdWSLXUcF7eAjvJG7KX;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];6;1;FALSE;0.6779999999999999;0.29;11;-15.977;0;0.0618;0.77;0.00232;0.0972;0.564;8.596.799.999.999.990;290160;4.0;1994;18/04/1994
0PfA8mIqcFa6HL94NHTuYD;Mystery To Me;Out Of The Valley;56mJdWSLXUcF7eAjvJG7KX;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];7;1;FALSE;0.667;0.519;5;-12.864;1;0.0762;0.491;0.0;0.0934;0.904;153.24;226040;4.0;1994;18/04/1994
2EJLhb0SdVZejHT4t46Tu9;Out Of The Valley;Out Of The Valley;56mJdWSLXUcF7eAjvJG7KX;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];8;1;FALSE;0.721;0.149;3;-16.899;1;0.0477;0.609;2.82e-06;0.11599999999999999;0.47100000000000003;131.278;291667;4.0;1994;18/04/1994
2rPHnYxGDMT8eOILxp5knM;Thoughtless Behaviour;Out Of The Valley;56mJdWSLXUcF7eAjvJG7KX;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];9;1;FALSE;0.502;0.109;6;-16.593;1;0.0377;0.883;8.62e-05;0.11599999999999999;0.29100000000000004;152.964;267360;4.0;1994;18/04/1994
4byqd22gHOTKEyhpB0IdQa;Always Going Home;Out Of The Valley;56mJdWSLXUcF7eAjvJG7KX;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];10;1;FALSE;0.595;0.38;2;-13.457;1;0.0349;0.649;0.0;0.0945;0.609;101.219;215267;4.0;1994;18/04/1994
4YDVjAtabidZyFNEFUkZi1;Flying Red Horse;Out Of The Valley;56mJdWSLXUcF7eAjvJG7KX;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];11;1;FALSE;0.44;0.0736;2;-19.090.999.999.999.900;1;0.0389;0.917;3,58E+11;0.13699999999999998;0.251;147.863;257733;3.0;1994;18/04/1994
7ygrvQovevv4YLpDegTBjk;Up Until Then;Out Of The Valley;56mJdWSLXUcF7eAjvJG7KX;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];12;1;FALSE;0.715;0.535;7;-12.129.000.000.000.000;1;0.0393;0.456;0.0;0.11800000000000001;0.778;13.146.200.000.000.000;291627;4.0;1994;18/04/1994
0pKubJtwEgNqwEDvStfzms;Lightning's Blues;Between Five And Seven;2lU0kiPL6tGZNKgxRuG28A;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];1;1;FALSE;0.621;0.46299999999999997;0;-14.337;1;0.0319;0.307;3.87e-05;0.098;0.794;86.965;233627;4.0;1996;12/08/1996
1BHPG95qFDqTDrx2Nthv6G;Blue Chalk;Between Five And Seven;2lU0kiPL6tGZNKgxRuG28A;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];2;1;FALSE;0.581;0.32;0;-16.051;1;0.0352;0.789;0.00023799999999999998;0.124;0.514;73.82;280973;4.0;1996;12/08/1996
56cJ6H32xjnSZlFrw0ZEZb;Can't Make Up My Mind;Between Five And Seven;2lU0kiPL6tGZNKgxRuG28A;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];3;1;FALSE;0.725;0.514;7;-12.948;1;0.027999999999999997;0.66;0.000198;0.275;0.779;110.03;250800;4.0;1996;12/08/1996
09miXsmYpjzklyQsALfCJ4;The Mortal Groove;Between Five And Seven;2lU0kiPL6tGZNKgxRuG28A;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];4;1;FALSE;0.4970000000000001;0.0691;0;-17.567.999.999.999.900;1;0.0389;0.87;0.0010199999999999999;0.111;0.295;119.854;204560;4.0;1996;12/08/1996
3zIynH3m8fBvHbuKrUo83i;My Invisible Gun;Between Five And Seven;2lU0kiPL6tGZNKgxRuG28A;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];5;1;FALSE;0.8190000000000001;0.44299999999999995;3;-13.917;1;0.0387;0.684;0.0;0.102;0.693;12.301.100.000.000.000;179173;4.0;1996;12/08/1996
1Dyd4ss73Xl0QTkDijwEi3;Part Of Your Own;Between Five And Seven;2lU0kiPL6tGZNKgxRuG28A;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];6;1;FALSE;0.4970000000000001;0.0283;4;-18.955;1;0.0496;0.8859999999999999;2.55e-05;0.115;0.424;139.642;209067;4.0;1996;12/08/1996
1nqzMyYRUJP4sqGhJfhyY8;Two Good Reasons;Between Five And Seven;2lU0kiPL6tGZNKgxRuG28A;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];7;1;FALSE;0.405;0.16399999999999998;10;-17.798;1;0.0363;0.8690000000000001;0.0033799999999999998;0.11599999999999999;0.25;152.969;248000;4.0;1996;12/08/1996
4MXlSH9o4B3O484rJWETcn;Airstream Bohemians;Between Five And Seven;2lU0kiPL6tGZNKgxRuG28A;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];8;1;FALSE;0.746;0.306;2;-14.59;0;0.037000000000000005;0.7040000000000001;0.00016999999999999999;0.113;0.545;8.901.700.000.000.000;321427;4.0;1996;12/08/1996
4hOaDDeiFo6jiHdGUyGxRp;Paradise, Once;Between Five And Seven;2lU0kiPL6tGZNKgxRuG28A;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];9;1;FALSE;0.552;0.275;0;-15.478;1;0.0387;0.8190000000000001;3.35e-05;0.11;0.341;124.816;189240;4.0;1996;12/08/1996
68RuJdH2NAU08heccfTtfS;Campaign Trail;Between Five And Seven;2lU0kiPL6tGZNKgxRuG28A;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];10;1;FALSE;0.672;0.29600000000000004;10;-13.88;1;0.0362;0.695;0.000151;0.106;0.469;13.847.899.999.999.900;246427;4.0;1996;12/08/1996
3fLUaToIVdsOXhKpnKZPyG;Edgar The Party Man;Between Five And Seven;2lU0kiPL6tGZNKgxRuG28A;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];11;1;FALSE;0.648;0.51;11;-14.615;1;0.0488;0.6659999999999999;0.00135;0.111;0.945;167.084;207867;4.0;1996;12/08/1996
6LFhhJCvkNwYNK7s69MnW6;Scraping Dixie;Between Five And Seven;2lU0kiPL6tGZNKgxRuG28A;['John Gorka'];['2MWKhzU2iggdtLs4xLTqrP'];12;1;FALSE;0.614;0.305;3;-14.722.999.999.999.900;1;0.0413;0.701;4.47e-06;0.165;0.243;61.843.999.999.999.900;386787;4.0;1996;12/08/1996
4aoWd6DrexO0iN0RJWvHPX;Mailbox Suite;Rain Maiden;0r4S1ChpMUMc2JZHMPbU5N;['Wind Machine'];['29vmxj8SAUMWNxGDmxUtOz'];1;1;FALSE;0.5589999999999999;0.319;11;-14.464;1;0.0318;0.8270000000000001;0.4920000000000001;0.131;0.39399999999999996;82.734;258200;4.0;1989;18/01/1989
